EventID,WorkGroup,AssetName,DownStart,DownEnd,Total Duration,Shift Scheduled Duration,Total Scheduled Duration,Reason,Code,ShiftNumber,ScheduleID,OEE
1714167,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:52,0:00:52,0:00:52,Falla 53: Barrel Backup Posn. Retraida,,2,59115,1
1714166,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla 53: Barrel Backup Posn. Retraida,,2,59115,1
1714165,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:07,0:00:07,0:00:07,Falla 53: Barrel Backup Posn. Retraida,,2,59115,1
1714164,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla 53: Barrel Backup Posn. Retraida,,2,59115,1
1714161,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:13,0:00:13,0:00:13,Falla 53: Barrel Backup Posn. Retraida,,2,59115,1
1714159,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:12,0:00:12,0:00:12,Falla 53: Barrel Backup Posn. Retraida,,2,59115,1
1714158,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:06,0:00:06,0:00:06,Falla 53: Barrel Backup Posn. Retraida,,2,59115,1
1714157,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:08,0:00:08,0:00:08,Mantto - .,,2,59115,1
1714148,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:54,0:00:54,0:00:54,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1714146,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1714145,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1714144,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:06,0:00:06,0:00:06,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1714142,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1714105,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1714094,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1714092,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:11,0:00:11,0:00:11,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1714091,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1714089,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1714088,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:06,0:00:06,0:00:06,Falla26. Servo Soporte Derecho Altura Fallo,,2,59115,1
1714079,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Ing - .,,2,59115,1
1714074,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1714073,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1714059,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1714058,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1714055,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla159. Soporte Derecho  Advertencia de Colision,,2,59115,1
1714050,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:01:41,0:01:41,0:01:41,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1714033,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:15,0:00:15,0:00:15,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1714028,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:04:28,0:04:28,0:04:28,Mantto - falla de servo,,2,59115,0.99
1714026,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1714025,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1714024,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1714023,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1714022,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:11,0:00:11,0:00:11,Falla26. Servo Soporte Derecho Altura Fallo,,2,59115,1
1713998,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713997,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:16,0:00:16,0:00:16,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713996,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:25,0:00:25,0:00:25,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713993,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:42,0:00:42,0:00:42,Falla26. Servo Soporte Derecho Altura Fallo,,2,59115,1
1713990,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla26. Servo Soporte Derecho Altura Fallo,,2,59115,1
1713988,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:25,0:00:25,0:00:25,Falla23. Servo Pin Derecho Longitud Fallo,,2,59115,1
1713987,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:10,0:00:10,0:00:10,Falla23. Servo Pin Derecho Longitud Fallo,,2,59115,1
1713986,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla23. Servo Pin Derecho Longitud Fallo,,2,59115,1
1713985,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:21,0:00:21,0:00:21,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713983,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:01:38,0:01:38,0:01:38,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713977,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla2. Presion de alimentacion de Aire Principal Baja,,2,59115,1
1713976,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:08,0:00:08,0:00:08,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713974,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:30,0:00:30,0:00:30,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713973,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713971,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59115,1
1713968,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:01:38,0:01:38,0:01:38,Falla19. Servo Soporte Izquierdo Altura Sobre Viaje Positivo,,2,59115,1
1713967,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla19. Servo Soporte Izquierdo Altura Sobre Viaje Positivo,,2,59115,1
1713966,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla19. Servo Soporte Izquierdo Altura Sobre Viaje Positivo,,2,59115,1
1713965,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla19. Servo Soporte Izquierdo Altura Sobre Viaje Positivo,,2,59115,1
1713963,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla19. Servo Soporte Izquierdo Altura Sobre Viaje Positivo,,2,59115,1
1713962,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla19. Servo Soporte Izquierdo Altura Sobre Viaje Positivo,,2,59115,1
1713952,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:01:31,0:01:31,0:01:31,Falla 208: Relevador de Scaner Fallo,,2,59115,1
1713948,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:02:36,0:02:36,0:02:36,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,0.99
1713944,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla 208: Relevador de Scaner Fallo,,2,59115,1
1713942,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:27,0:00:27,0:00:27,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713912,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713911,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713909,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713908,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1713900,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:17,0:00:17,0:00:17,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1713898,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713897,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713895,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:11,0:00:11,0:00:11,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713892,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:46,0:00:46,0:00:46,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713886,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:01:16,0:01:16,0:01:16,Ing - .,,2,59115,1
1713880,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:01:25,0:01:25,0:01:25,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713879,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713877,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713876,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:12,0:00:12,0:00:12,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713875,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713874,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713873,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713872,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713871,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713870,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713869,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla26. Servo Soporte Derecho Altura Fallo,,2,59115,1
1713868,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:07,0:00:07,0:00:07,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713867,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713866,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:07,0:00:07,0:00:07,Falla26. Servo Soporte Derecho Altura Fallo,,2,59115,1
1713865,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:19,0:00:19,0:00:19,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713864,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713862,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1713859,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713854,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713850,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:36,0:00:36,0:00:36,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713849,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:13,0:00:13,0:00:13,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713848,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla17. Servo Soporte Izquierdo Altura Fallo,,2,59115,1
1713847,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59115,1
1713846,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:13,0:00:13,0:00:13,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1713782,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713763,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713734,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713724,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1713718,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1713707,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1713698,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:08,0:00:08,0:00:08,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1713687,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713676,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:08,0:00:08,0:00:08,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59115,1
1713674,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59115,1
1713630,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713629,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:21,0:00:21,0:00:21,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,1,59114,1
1713628,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,1,59114,1
1713625,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,1,59114,1
1713622,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,1,59114,1
1713613,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:07:31,0:07:31,0:07:31,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,0.99
1713612,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713611,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713610,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:27,0:00:27,0:00:27,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713609,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla 208: Relevador de Scaner Fallo,,1,59114,1
1713608,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:11,0:00:11,0:00:11,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713607,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713606,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:07,0:00:07,0:00:07,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713605,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,1,59114,1
1713604,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:16,0:00:16,0:00:16,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713603,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:16,0:00:16,0:00:16,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713602,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713601,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713600,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713599,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713598,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713597,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713596,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713595,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713594,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:08,0:00:08,0:00:08,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713593,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713592,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713591,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713590,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713589,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713588,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,1,59114,1
1713587,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,1,59114,1
1713586,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:26,0:00:26,0:00:26,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713584,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:08,0:00:08,0:00:08,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,1,59114,1
1713583,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713582,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:12,0:00:12,0:00:12,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713581,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:15,0:00:15,0:00:15,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713579,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:11,0:00:11,0:00:11,Falla26. Servo Soporte Derecho Altura Fallo,,1,59114,1
1713574,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:01:33,0:01:33,0:01:33,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713573,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:29,0:00:29,0:00:29,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,1,59114,1
1713571,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713552,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:05:10,0:05:10,0:05:10,Falla35. Servo Pin Izquierdo Longitud Fallo,,1,59114,0.99
1713551,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:23,0:00:23,0:00:23,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713549,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:17,0:00:17,0:00:17,Falla35. Servo Pin Izquierdo Longitud Fallo,,1,59114,1
1713547,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:22,0:00:22,0:00:22,Falla35. Servo Pin Izquierdo Longitud Fallo,,1,59114,1
1713537,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:06:42,0:06:42,0:06:42,Mantto - .,,1,59114,0.99
1713533,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:18,0:00:18,0:00:18,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713532,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713529,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713528,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713527,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:04,0:00:04,0:00:04,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713526,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713523,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713522,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713520,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:08,0:00:08,0:00:08,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713516,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713514,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:01,0:00:01,0:00:01,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713513,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:05,0:00:05,0:00:05,Falla17. Servo Soporte Izquierdo Altura Fallo,,1,59114,1
1713512,Ensamble 100D,Bench 100D,5/3/2024,5/3/2024,0:00:09,0:00:09,0:00:09,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,1,59114,1
